refYear,layer,exporter,importer,value_usd
2020,ammonia,JPN,MUS,299.09
2020,ammonia,JPN,MYS,168222.494
2020,ammonia,JPN,PHL,7189.0
2020,ammonia,JPN,RUS,1002.59
2020,ammonia,JPN,SGP,118224.605
2020,ammonia,JPN,SLV,1953.36
2020,ammonia,JPN,SWE,664.052
2020,ammonia,JPN,THA,40359.473
2020,ammonia,JPN,USA,2000210.0
2020,ammonia,JPN,VNM,234557.202
2020,ammonia,KAZ,KGZ,1733.0
2020,ammonia,KEN,BDI,337.592
2020,ammonia,KEN,RWA,13941.56
2020,ammonia,KEN,TZA,54923.39
2020,ammonia,KEN,UGA,56059.0
2020,ammonia,KOR,AUS,68808.399
2020,ammonia,KOR,CHN,4372670.0
2020,ammonia,KOR,DEU,38264.065
2020,ammonia,KOR,GHA,387.162
2020,ammonia,KOR,HKG,70.76400000000001
2020,ammonia,KOR,IDN,54.0
2020,ammonia,KOR,IND,47480.996
2020,ammonia,KOR,MYS,578401.201
2020,ammonia,KOR,PAK,196.541
2020,ammonia,KOR,PHL,3340.0
2020,ammonia,KOR,SGP,190724.674
2020,ammonia,KOR,THA,96805.29
2020,ammonia,KOR,USA,4226959.0
2020,ammonia,KOR,VNM,71806.03
2020,ammonia,LBN,AGO,5272.5779999999995
2020,ammonia,LBN,BEN,1325.139
2020,ammonia,LBY,TUR,3252176.0
2020,ammonia,LKA,PAK,21164.722999999998
2020,ammonia,LKA,SGP,8524.567
2020,ammonia,LTU,BLR,1200.0
2020,ammonia,LTU,EST,203170.58000000002
2020,ammonia,LTU,FIN,177062.26799999998
2020,ammonia,LTU,LVA,85686.719
2020,ammonia,LTU,NLD,1665.428
2020,ammonia,LTU,NOR,3045.138
2020,ammonia,LUX,BEL,12351.517
2020,ammonia,LUX,DEU,437.578
2020,ammonia,LUX,NLD,455.254
2020,ammonia,LVA,EST,13616.43
2020,ammonia,LVA,LTU,22008.0
2020,ammonia,LVA,NLD,2189353.392
2020,ammonia,LVA,NOR,1836186.546
2020,ammonia,MEX,CAN,269.975
2020,ammonia,MEX,CHL,1902.48
2020,ammonia,MEX,CRI,73021.91
2020,ammonia,MEX,ECU,74298.97
2020,ammonia,MEX,GTM,1877176.0
2020,ammonia,MEX,NIC,113050.0
2020,ammonia,MEX,PAN,28100.0
2020,ammonia,MEX,PRY,133.0
2020,ammonia,MEX,URY,425.03000000000003
2020,ammonia,MKD,BIH,436.2
2020,ammonia,MKD,HRV,115.0
2020,ammonia,MKD,SRB,260.0
2020,ammonia,MKD,SVN,2355.865
2020,ammonia,MLT,GBR,47.525
2020,ammonia,MLT,NLD,11.841
2020,ammonia,MUS,MDG,120.108
2020,ammonia,MUS,SYC,616.125
2020,ammonia,MYS,BRN,80375.745
2020,ammonia,MYS,CHN,23605566.0
2020,ammonia,MYS,HKG,4334.924
2020,ammonia,MYS,IDN,1567500.0
2020,ammonia,MYS,JPN,9765245.003
2020,ammonia,MYS,KOR,15688569.0
2020,ammonia,MYS,MUS,30889.400999999998
2020,ammonia,MYS,PHL,191554.0
2020,ammonia,MYS,SGP,6082190.336
2020,ammonia,MYS,THA,65370420.260000005
2020,ammonia,MYS,VNM,17640416.348
2020,ammonia,NAM,AGO,19411.311
2020,ammonia,NAM,CHE,29.634
2020,ammonia,NER,SEN,8939.151
2020,ammonia,NGA,BEN,54.535
2020,ammonia,NLD,AZE,15094.86
2020,ammonia,NLD,BEL,28670221.043
2020,ammonia,NLD,CAN,43.814
2020,ammonia,NLD,CHE,3860.89
2020,ammonia,NLD,CRI,9525.18
2020,ammonia,NLD,CYP,668.432
2020,ammonia,NLD,CZE,56867.0
2020,ammonia,NLD,DEU,57820179.835999995
2020,ammonia,NLD,DNK,3697219.689
2020,ammonia,NLD,ECU,24076.84
2020,ammonia,NLD,ESP,404.459
2020,ammonia,NLD,FRA,15841382.166
2020,ammonia,NLD,GBR,6559.095
2020,ammonia,NLD,GRC,20384.717
2020,ammonia,NLD,GTM,3248.0
2020,ammonia,NLD,HKG,14298.413
2020,ammonia,NLD,HUN,1370.0
2020,ammonia,NLD,IDN,374.0
2020,ammonia,NLD,IRL,177107.956
2020,ammonia,NLD,ISL,18388.971
2020,ammonia,NLD,ISR,8000.0
2020,ammonia,NLD,ITA,698.5740000000001
2020,ammonia,NLD,KOR,3344.0
2020,ammonia,NLD,LUX,73912.811
2020,ammonia,NLD,MAR,77806.638
2020,ammonia,NLD,NOR,4101769.006
2020,ammonia,NLD,PAK,873.279
2020,ammonia,NLD,PAN,8161.0
2020,ammonia,NLD,POL,986.0
2020,ammonia,NLD,RUS,8604.970000000001
2020,ammonia,NLD,SEN,9195.73
2020,ammonia,NLD,SVK,59597.087999999996
2020,ammonia,NLD,SVN,543.985
2020,ammonia,NLD,SWE,5620668.446
2020,ammonia,NLD,UKR,1919.11
2020,ammonia,NLD,USA,3997.0
2020,ammonia,NOR,DNK,221.172
2020,ammonia,NOR,ISL,80938.79299999999
2020,ammonia,NOR,SWE,1240366.994
2020,ammonia,NZL,FJI,3463.8650000000002
2020,ammonia,OMN,CHN,1591023.0
2020,ammonia,OMN,IDN,1788281.0
2020,ammonia,OMN,IND,33826680.635
2020,ammonia,OMN,KOR,17522459.0
2020,ammonia,OMN,MDG,2826721.313
2020,ammonia,OMN,SGP,506032.993
2020,ammonia,PAN,ESP,168.819
2020,ammonia,PHL,IDN,52.0
2020,ammonia,POL,BEL,6226.996
2020,ammonia,POL,BLR,700.0
2020,ammonia,POL,CHE,28.665
2020,ammonia,POL,CZE,13340291.0
2020,ammonia,POL,DEU,12690299.268
2020,ammonia,POL,DNK,1348472.155
2020,ammonia,POL,ESP,2378.9719999999998
2020,ammonia,POL,EST,133762.34
2020,ammonia,POL,FRA,1514.93
2020,ammonia,POL,GBR,1354.586
2020,ammonia,POL,IRL,256.418
2020,ammonia,POL,ITA,326.024
2020,ammonia,POL,LTU,5761.0
2020,ammonia,POL,LVA,16233.866999999998
2020,ammonia,POL,MAR,330.48
2020,ammonia,POL,MDA,2078.0
2020,ammonia,POL,MNE,22.331
2020,ammonia,POL,NLD,9588642.39
2020,ammonia,POL,PRT,18.84
2020,ammonia,POL,ROU,5150.16
2020,ammonia,POL,RUS,1306.96
2020,ammonia,POL,SVK,269896.698
2020,ammonia,POL,UKR,1028.6100000000001
2020,ammonia,PRT,AGO,49918.817
2020,ammonia,PRT,ESP,17596.552
2020,ammonia,PRT,MOZ,728.194
2020,ammonia,PRT,NLD,867.984
2020,ammonia,PRT,UKR,599.02
2020,ammonia,QAT,IND,129448297.437
2020,ammonia,ROU,BGR,12312.877
2020,ammonia,ROU,GRC,3470.916
2020,ammonia,ROU,MDA,22958.0
2020,ammonia,ROU,NLD,2125.643
2020,ammonia,ROU,SRB,1555359.0
2020,ammonia,RUS,ARM,7250.490000000001
2020,ammonia,RUS,AZE,9.09
2020,ammonia,RUS,BEL,90526359.943
2020,ammonia,RUS,BIH,524571.55
2020,ammonia,RUS,BLR,24990700.0
2020,ammonia,RUS,CZE,513368.0
2020,ammonia,RUS,DEU,5443768.850000001
2020,ammonia,RUS,ESP,30755971.315
2020,ammonia,RUS,EST,512390.7
2020,ammonia,RUS,FRA,7266041.858
2020,ammonia,RUS,GEO,1542.23
2020,ammonia,RUS,GRC,1030027.935
2020,ammonia,RUS,KAZ,10681479.65
2020,ammonia,RUS,KGZ,24062.0
2020,ammonia,RUS,KOR,6470941.0
2020,ammonia,RUS,LTU,26707255.0
2020,ammonia,RUS,MAR,179908426.38500002
2020,ammonia,RUS,MDA,120219.0
2020,ammonia,RUS,MNG,28440.29
2020,ammonia,RUS,NOR,77014952.848
2020,ammonia,RUS,SRB,6192374.0
2020,ammonia,RUS,SWE,28994256.314
2020,ammonia,RUS,TUR,171664308.0
2020,ammonia,RUS,UKR,34873338.23
2020,ammonia,S19,CHN,2743321.0
2020,ammonia,S19,DEU,59136.641
2020,ammonia,S19,HKG,16641.778
2020,ammonia,S19,IND,17283.992000000002
2020,ammonia,S19,ISR,247000.0
2020,ammonia,S19,ITA,299633.777
2020,ammonia,S19,JPN,63354.83
2020,ammonia,S19,KOR,5471.0
2020,ammonia,S19,MYS,1681126.877
2020,ammonia,S19,NLD,24563.311
2020,ammonia,S19,PHL,109977.0
2020,ammonia,S19,SGP,3475870.566
2020,ammonia,S19,THA,64815.636
2020,ammonia,S19,USA,175109.0
2020,ammonia,S19,VNM,442936.934
2020,ammonia,SAU,AUS,10765707.402999999
2020,ammonia,SAU,BEL,22.791
2020,ammonia,SAU,CHN,80912363.0
2020,ammonia,SAU,IND,197208127.145
2020,ammonia,SAU,JPN,3933855.168
2020,ammonia,SAU,KOR,114487675.0
2020,ammonia,SAU,MAR,5311254.44
2020,ammonia,SAU,RWA,39.76
2020,ammonia,SAU,SGP,1773500.051
2020,ammonia,SAU,THA,6421820.716
2020,ammonia,SAU,UGA,6324.0
2020,ammonia,SGP,BRN,22746.104
2020,ammonia,SGP,CHN,6471.0
2020,ammonia,SGP,IDN,11513.0
2020,ammonia,SGP,IND,10726.574
2020,ammonia,SGP,ISR,11000.0
2020,ammonia,SGP,KOR,67.0
2020,ammonia,SGP,MYS,2885354.993
2020,ammonia,SGP,PHL,16389.0
2020,ammonia,SGP,SYC,38453.331
2020,ammonia,SGP,THA,1360.007
2020,ammonia,SRB,BGR,15391.949
2020,ammonia,SRB,BIH,7925.459999999999
2020,ammonia,SRB,DEU,1181.335
2020,ammonia,SRB,MKD,8227.09
2020,ammonia,SRB,MNE,256.278
2020,ammonia,SUR,TTO,19533.186
2020,ammonia,SVK,CZE,10968751.0
2020,ammonia,SVK,DEU,55657.297
2020,ammonia,SVK,HRV,403931.0
2020,ammonia,SVK,HUN,617486.0
2020,ammonia,SVK,NLD,331.496
2020,ammonia,SVK,POL,16595.0
2020,ammonia,SVK,ROU,240971.8
2020,ammonia,SVK,SRB,189418.0
2020,ammonia,SVK,SVN,445026.972
2020,ammonia,SVN,BIH,6792.3
2020,ammonia,SVN,GBR,357.098
2020,ammonia,SVN,GRC,1958.224
2020,ammonia,SVN,HRV,58979.0
2020,ammonia,SVN,NLD,1246.413
2020,ammonia,SVN,ROU,16.95
2020,ammonia,SVN,SRB,713.0
2020,ammonia,SWE,DNK,115957.945
2020,ammonia,SWE,FIN,67224.93299999999
2020,ammonia,SWE,GBR,132.029
2020,ammonia,SWE,LVA,864.454
2020,ammonia,SWE,NLD,3397.062
2020,ammonia,SWE,NOR,1158345.626
2020,ammonia,SWE,POL,7410.0
2020,ammonia,SXM,ATG,41.263000000000005
2020,ammonia,THA,AUS,11901.937
2020,ammonia,THA,IDN,8.0
2020,ammonia,THA,KHM,147998.6
2020,ammonia,THA,LAO,2296245.91
2020,ammonia,THA,MMR,110191.2
2020,ammonia,THA,MYS,357464.676
2020,ammonia,THA,PAK,570.735
2020,ammonia,THA,PHL,14804.0
2020,ammonia,TTO,BEL,33050364.828999996
2020,ammonia,TTO,BRA,84109276.0
2020,ammonia,TTO,BRB,3118.0
2020,ammonia,TTO,CHL,42472921.87
2020,ammonia,TTO,CHN,7411187.0
2020,ammonia,TTO,COL,14575186.09
2020,ammonia,TTO,DEU,8766669.968
2020,ammonia,TTO,ESP,4100842.438
2020,ammonia,TTO,FRA,39823091.642
2020,ammonia,TTO,GRD,811.853
2020,ammonia,TTO,IND,9782790.38
2020,ammonia,TTO,MAR,183524794.649
2020,ammonia,TTO,MEX,60807000.0
2020,ammonia,TTO,NLD,6791989.596
2020,ammonia,TTO,NOR,13501434.638999999
2020,ammonia,TTO,PAN,39215.0
2020,ammonia,TTO,PRT,3710793.658
2020,ammonia,TTO,SEN,1464396.488
2020,ammonia,TTO,TUR,20600233.0
2020,ammonia,TTO,USA,292936625.0
2020,ammonia,TTO,ZAF,14373902.662
2020,ammonia,TUR,AGO,229.608
2020,ammonia,TUR,AZE,6976.4400000000005
2020,ammonia,TUR,BRB,50.0
2020,ammonia,TUR,GEO,5302.18
2020,ammonia,TUR,GRC,7489.107
2020,ammonia,TUR,IND,56509251.769
2020,ammonia,TUR,ISR,15152000.0
2020,ammonia,TUR,MAR,3134.018
2020,ammonia,TUR,PAK,5499.467
2020,ammonia,TUR,ROU,25.0
2020,ammonia,TUR,SAU,98620.264
2020,ammonia,TUR,TZA,205.0
2020,ammonia,TUR,UZB,1997.0
2020,ammonia,TZA,ZMB,219.453
2020,ammonia,UKR,BGR,70788125.766
2020,ammonia,UKR,ESP,1187544.39
2020,ammonia,UKR,GRC,7666217.562
2020,ammonia,UKR,IND,73371615.762
2020,ammonia,UKR,MAR,22008750.046
2020,ammonia,UKR,MDA,78248.0
2020,ammonia,UKR,RUS,17226.47
2020,ammonia,UKR,SEN,2148007.139
2020,ammonia,UKR,SVK,132982.313
2020,ammonia,UKR,TUR,13344616.0
2020,ammonia,USA,AGO,457.743
2020,ammonia,USA,ARG,343390.14
2020,ammonia,USA,ATG,24778.258
2020,ammonia,USA,AUS,26952.865999999998
2020,ammonia,USA,BEL,69744.62
2020,ammonia,USA,BIH,20.13
2020,ammonia,USA,BLZ,2691.28
2020,ammonia,USA,BMU,5634.07
2020,ammonia,USA,BRA,50047.0
2020,ammonia,USA,BRB,2889.5
2020,ammonia,USA,CAN,3052105.573
2020,ammonia,USA,CHE,7527.072
2020,ammonia,USA,CHL,31196374.72
2020,ammonia,USA,CHN,217810.0
2020,ammonia,USA,COL,290.25
2020,ammonia,USA,CRI,977.9000000000001
2020,ammonia,USA,CZE,465.0
2020,ammonia,USA,DEU,1039446.3759999999
2020,ammonia,USA,DNK,485.718
2020,ammonia,USA,DOM,17002.134
2020,ammonia,USA,ECU,4178.393
2020,ammonia,USA,ESP,794.756
2020,ammonia,USA,FIN,1147.425
2020,ammonia,USA,FRA,17037.007999999998
2020,ammonia,USA,GBR,311326.071
2020,ammonia,USA,GHA,5864.469999999999
2020,ammonia,USA,GRD,3878.148
2020,ammonia,USA,GTM,88.0
2020,ammonia,USA,GUY,74920.375
2020,ammonia,USA,IDN,36646.0
2020,ammonia,USA,IND,153950.06399999998
2020,ammonia,USA,IRL,5883467.385
2020,ammonia,USA,ISR,6962000.0
2020,ammonia,USA,ITA,2309.574
2020,ammonia,USA,KAZ,1867.07
2020,ammonia,USA,KOR,12271505.0
2020,ammonia,USA,LTU,639.0
2020,ammonia,USA,MAR,9771504.401
2020,ammonia,USA,MEX,42647532.0
2020,ammonia,USA,MKD,71.57
2020,ammonia,USA,MNG,55.55
2020,ammonia,USA,MSR,332.334
2020,ammonia,USA,MYS,5259.375
2020,ammonia,USA,NGA,2917.284
2020,ammonia,USA,NIC,1208.21
2020,ammonia,USA,NLD,402.78499999999997
2020,ammonia,USA,NOR,1030.0030000000002
2020,ammonia,USA,NZL,14061.097
2020,ammonia,USA,PAK,1237.679
2020,ammonia,USA,PER,1079.3
2020,ammonia,USA,PHL,728.0
2020,ammonia,USA,POL,380.0
2020,ammonia,USA,RUS,3479.06
2020,ammonia,USA,RWA,2097.9
2020,ammonia,USA,SAU,2349.6
2020,ammonia,USA,SEN,1399316.8290000001
2020,ammonia,USA,SGP,57045.674999999996
2020,ammonia,USA,SLV,910.8000000000001
2020,ammonia,USA,SRB,66.0
2020,ammonia,USA,SVN,59.081
2020,ammonia,USA,SWE,15997.557999999999
2020,ammonia,USA,THA,16805.814000000002
2020,ammonia,USA,TTO,51586.837
2020,ammonia,USA,TUR,16064.0
2020,ammonia,USA,TZA,119.0
2020,ammonia,USA,UKR,55.43
2020,ammonia,USA,VNM,2841.0
2020,ammonia,USA,ZAF,6157.384
2020,ammonia,UZB,KAZ,59365.700000000004
2020,ammonia,VNM,KHM,90473.56
2020,ammonia,VNM,LAO,103616.26
2020,ammonia,ZAF,BWA,37365.459
2020,ammonia,ZAF,COD,70584.685
2020,ammonia,ZAF,KEN,10994.109
2020,ammonia,ZAF,LSO,1304.103
2020,ammonia,ZAF,MDG,9575.332
2020,ammonia,ZAF,MOZ,23441.363999999998
2020,ammonia,ZAF,MWI,22069.14
2020,ammonia,ZAF,NAM,1787339.432
2020,ammonia,ZAF,RWA,88.2
2020,ammonia,ZAF,TZA,3740.0
2020,ammonia,ZAF,ZMB,61600.741
2020,ammonia,ZAF,ZWE,3393133.225
2020,ammonia,ZMB,ZAF,23989.073
2020,ammonia,_X ,CHL,6282.476000000001
2020,ammonia,_X ,FRA,21450.084
2020,ammonia,_X ,IND,251.446
2020,lpg_butane,AGO,BEN,298237.046
2020,lpg_butane,AGO,BFA,248200.998
2020,lpg_butane,AGO,CHN,57461375.0
2020,lpg_butane,AGO,COD,275388.349
2020,lpg_butane,AGO,FRA,773581.104
2020,lpg_butane,AGO,IDN,13272752.0
2020,lpg_butane,AGO,IND,5341037.148
2020,lpg_butane,AGO,PHL,12249344.0
2020,lpg_butane,AGO,SEN,1721316.672
2020,lpg_butane,AGO,STP,103488.032
2020,lpg_butane,ALB,BEL,713.014
2020,lpg_butane,ALB,BGR,348622.414
2020,lpg_butane,ALB,BIH,93893.41
2020,lpg_butane,ALB,CHE,86.418
2020,lpg_butane,ALB,CYP,16844.635
2020,lpg_butane,ALB,DNK,267170.32
2020,lpg_butane,ALB,ESP,346005.918
2020,lpg_butane,ALB,EST,72.77
2020,lpg_butane,ALB,FRA,468.307
2020,lpg_butane,ALB,GBR,25171.014
2020,lpg_butane,ALB,GRC,2470662.535
2020,lpg_butane,ALB,HRV,48.0
2020,lpg_butane,ALB,MAR,65916.312
2020,lpg_butane,ALB,MDA,17512.0
2020,lpg_butane,ALB,MKD,6330.16
2020,lpg_butane,ALB,MNE,253108.757
2020,lpg_butane,ALB,NLD,125230.755
2020,lpg_butane,ALB,POL,129251.0
2020,lpg_butane,ALB,PRT,129446.764
2020,lpg_butane,ALB,ROU,262781.7
2020,lpg_butane,ALB,SAU,947372.244
2020,lpg_butane,ALB,SRB,43386.0
2020,lpg_butane,ALB,SVN,3538.33
2020,lpg_butane,ARE,AGO,61242.513
2020,lpg_butane,ARE,ARM,3620.65
2020,lpg_butane,ARE,BDI,2070.672
2020,lpg_butane,ARE,CHN,383932622.0
2020,lpg_butane,ARE,COD,272.703
2020,lpg_butane,ARE,EGY,34632000.676
2020,lpg_butane,ARE,FRA,2806.8630000000003
2020,lpg_butane,ARE,GBR,47746.176
2020,lpg_butane,ARE,GHA,71.492
2020,lpg_butane,ARE,GMB,135336.738
2020,lpg_butane,ARE,IDN,362594244.0
2020,lpg_butane,ARE,IND,878151913.392
2020,lpg_butane,ARE,IRL,30719.35
2020,lpg_butane,ARE,JPN,110629832.66499999
2020,lpg_butane,ARE,KAZ,574.57
2020,lpg_butane,ARE,KEN,16090.949
2020,lpg_butane,ARE,KOR,7423459.0
2020,lpg_butane,ARE,MDG,130984.184
2020,lpg_butane,ARE,MRT,28525917.552
2020,lpg_butane,ARE,MUS,367.941
2020,lpg_butane,ARE,MYS,4229095.233
2020,lpg_butane,ARE,PAK,189.771
2020,lpg_butane,ARE,PHL,72425741.0
2020,lpg_butane,ARE,RWA,6026.46
2020,lpg_butane,ARE,SAU,235420.261
2020,lpg_butane,ARE,SRB,626.0
2020,lpg_butane,ARE,STP,590.5409999999999
2020,lpg_butane,ARE,SYC,171.847
2020,lpg_butane,ARE,THA,16775093.427
2020,lpg_butane,ARE,TZA,404.0
2020,lpg_butane,ARE,UGA,31570.0
2020,lpg_butane,ARE,UKR,105040.48000000001
2020,lpg_butane,ARE,VNM,55070109.041999996
2020,lpg_butane,ARE,ZAF,811891.631
2020,lpg_butane,ARE,ZMB,3625.274
2020,lpg_butane,ARG,BEN,469261.516
2020,lpg_butane,ARG,BFA,382970.048
2020,lpg_butane,ARG,BRA,46072010.0
2020,lpg_butane,ARG,CHL,20360153.365000002
2020,lpg_butane,ARG,CHN,7078349.0
2020,lpg_butane,ARG,DOM,218107.844
2020,lpg_butane,ARG,KEN,4310775.308
2020,lpg_butane,ARG,MAR,12345364.496
2020,lpg_butane,ARG,PER,2972466.53
2020,lpg_butane,ARG,PRY,5968012.0
2020,lpg_butane,ARG,UGA,485847.0
2020,lpg_butane,ARG,URY,7092929.14
2020,lpg_butane,ARM,GEO,19934.2
2020,lpg_butane,AUS,BFA,31.236
2020,lpg_butane,AUS,CHN,223945727.0
2020,lpg_butane,AUS,FJI,16384871.518
2020,lpg_butane,AUS,FRA,521490.072
2020,lpg_butane,AUS,IDN,66084956.0
2020,lpg_butane,AUS,JPN,174470287.013
2020,lpg_butane,AUS,KOR,1092283.0
2020,lpg_butane,AUS,NZL,384661.696
2020,lpg_butane,AUS,PHL,10529078.0
2020,lpg_butane,AUS,PYF,6124519.58
2020,lpg_butane,AUS,SAU,3944.267
2020,lpg_butane,AUS,THA,20779526.759
2020,lpg_butane,AUS,VNM,17915034.48
2020,lpg_butane,AUT,BGR,3886.596
2020,lpg_butane,AUT,BIH,228696.78
2020,lpg_butane,AUT,CHE,3722.439
2020,lpg_butane,AUT,CZE,731049.0
2020,lpg_butane,AUT,DEU,4087.714
2020,lpg_butane,AUT,FRA,237.178
2020,lpg_butane,AUT,HRV,61137.0
2020,lpg_butane,AUT,HUN,377311.0
2020,lpg_butane,AUT,IRL,10899.672
2020,lpg_butane,AUT,ITA,5197.88
2020,lpg_butane,AUT,LTU,1786.0
2020,lpg_butane,AUT,LVA,807.41
2020,lpg_butane,AUT,NLD,464810.776
2020,lpg_butane,AUT,POL,72069.0
2020,lpg_butane,AUT,PYF,390.14300000000003
2020,lpg_butane,AUT,ROU,156147.7
2020,lpg_butane,AUT,SVK,681636.736
2020,lpg_butane,AUT,SVN,891171.614
2020,lpg_butane,AUT,SWE,1526.762
2020,lpg_butane,AZE,GEO,86666.0
2020,lpg_butane,AZE,MNE,90415.05
2020,lpg_butane,AZE,RUS,11003.34
2020,lpg_butane,BEL,BFA,1196.635
2020,lpg_butane,BEL,CHE,5507.323
2020,lpg_butane,BEL,CZE,18.0
2020,lpg_butane,BEL,DEU,46720950.969
2020,lpg_butane,BEL,DNK,41189.62
2020,lpg_butane,BEL,ESP,1211819.237
2020,lpg_butane,BEL,FRA,4345728.35
2020,lpg_butane,BEL,GBR,1569114.202
2020,lpg_butane,BEL,GMB,5194.049
2020,lpg_butane,BEL,HUN,4277376.0
2020,lpg_butane,BEL,ITA,12103.474
2020,lpg_butane,BEL,LTU,58.0
2020,lpg_butane,BEL,LUX,27968.143
2020,lpg_butane,BEL,MAR,7744110.256
2020,lpg_butane,BEL,MKD,212.22
2020,lpg_butane,BEL,MLT,41.377
2020,lpg_butane,BEL,NGA,1359999.007
2020,lpg_butane,BEL,NLD,23892327.816
2020,lpg_butane,BEL,POL,103570.0
2020,lpg_butane,BEL,PRT,1033396.622
2020,lpg_butane,BEL,RUS,22498.9
2020,lpg_butane,BEL,SEN,8050021.301
2020,lpg_butane,BEL,SRB,2343.0
2020,lpg_butane,BEL,SVK,57.25
2020,lpg_butane,BEL,SWE,6793.973
2020,lpg_butane,BEL,SYC,639.657
2020,lpg_butane,BEL,TUR,32816.0
2020,lpg_butane,BEN,BFA,1381346.201
2020,lpg_butane,BEN,NGA,1699998.759
2020,lpg_butane,BEN,TGO,30308.602
2020,lpg_butane,BGR,BIH,12886.37
2020,lpg_butane,BGR,HRV,1198696.0
2020,lpg_butane,BGR,MKD,3433853.93
2020,lpg_butane,BGR,MNE,6478.472
2020,lpg_butane,BGR,NLD,7759.704
2020,lpg_butane,BGR,ROU,180946.95
2020,lpg_butane,BGR,SRB,19394.0
2020,lpg_butane,BGR,UKR,123442.0
2020,lpg_butane,BHR,IDN,24131552.0
2020,lpg_butane,BHR,IND,42983278.914000005
2020,lpg_butane,BHR,JPN,9495626.291
2020,lpg_butane,BIH,HRV,48003.0
2020,lpg_butane,BLR,BGR,400611.105
2020,lpg_butane,BLR,HUN,3099410.0
2020,lpg_butane,BLR,LTU,501955.0
2020,lpg_butane,BLR,LVA,19311.521
2020,lpg_butane,BLR,MDA,144363.0
2020,lpg_butane,BLR,POL,415093.0
2020,lpg_butane,BLR,RUS,2012.8899999999999
2020,lpg_butane,BLR,SRB,767058.0
2020,lpg_butane,BLR,UKR,52478672.019999996
2020,lpg_butane,BOL,BRA,47528.0
2020,lpg_butane,BRA,BOL,170.98
2020,lpg_butane,BRA,PRY,18731.0
2020,lpg_butane,BRA,URY,67019.56
2020,lpg_butane,BRN,CHN,13435085.0
2020,lpg_butane,BRN,PHL,33005417.0
2020,lpg_butane,BRN,SGP,3639399.8219999997
2020,lpg_butane,BRN,VNM,1991285.299
2020,lpg_butane,CAN,USA,215300069.0
2020,lpg_butane,CHE,BEL,18519.695
2020,lpg_butane,CHE,CAN,2215.703
2020,lpg_butane,CHE,CHN,149.0
2020,lpg_butane,CHE,CZE,752.0
2020,lpg_butane,CHE,DEU,940732.721
2020,lpg_butane,CHE,EGY,69403921.919
2020,lpg_butane,CHE,FIN,458.127
2020,lpg_butane,CHE,FRA,274.837
2020,lpg_butane,CHE,GHA,71189931.998
2020,lpg_butane,CHE,ISR,4631000.0
2020,lpg_butane,CHE,KEN,9361775.614
2020,lpg_butane,CHE,LUX,2.96
2020,lpg_butane,CHE,NLD,7811.709999999999
2020,lpg_butane,CHE,PYF,737551.239
2020,lpg_butane,CHE,RUS,1090.85
2020,lpg_butane,CHE,RWA,228112.86
2020,lpg_butane,CHE,SEN,9624565.049999999
2020,lpg_butane,CHE,SWE,2208.545
2020,lpg_butane,CHE,UGA,27016.0
2020,lpg_butane,CHE,UKR,233.01
2020,lpg_butane,CHE,ZAF,2474880.8109999998
2020,lpg_butane,CHL,BFA,2184629.4529999997
2020,lpg_butane,CHL,GHA,1815901.508
2020,lpg_butane,CHL,KEN,45497.284
2020,lpg_butane,CHL,MAR,1071217.884
2020,lpg_butane,CHL,NGA,11566864.842
2020,lpg_butane,CHL,PER,5304953.77
2020,lpg_butane,CHL,UGA,325000.0
2020,lpg_butane,CHL,ZAF,1329594.928
2020,lpg_butane,CHN,AGO,438.495
2020,lpg_butane,CHN,AND,338.82
2020,lpg_butane,CHN,ARM,852.73
2020,lpg_butane,CHN,AUS,456624.795
2020,lpg_butane,CHN,BEL,348.243
2020,lpg_butane,CHN,BIH,2019.55
2020,lpg_butane,CHN,BLR,1000.0
2020,lpg_butane,CHN,BLZ,27934.305
2020,lpg_butane,CHN,BRA,277534.0
2020,lpg_butane,CHN,BRN,35460.657
2020,lpg_butane,CHN,BWA,28.148
2020,lpg_butane,CHN,CAN,263557.331
2020,lpg_butane,CHN,CHE,46107.532
2020,lpg_butane,CHN,CHL,10225.34
2020,lpg_butane,CHN,COL,52553.14
2020,lpg_butane,CHN,CYP,2179.237
2020,lpg_butane,CHN,CZE,39626.0
2020,lpg_butane,CHN,DEU,967838.075
2020,lpg_butane,CHN,DNK,606.456
2020,lpg_butane,CHN,ECU,4911.332
2020,lpg_butane,CHN,ESP,157822.174
2020,lpg_butane,CHN,EST,6332.02
2020,lpg_butane,CHN,FIN,103352.516
2020,lpg_butane,CHN,FRA,114081.097
2020,lpg_butane,CHN,GBR,1024606.9720000001
2020,lpg_butane,CHN,GEO,32968.0
2020,lpg_butane,CHN,GHA,22157.073
2020,lpg_butane,CHN,GMB,481120.418
2020,lpg_butane,CHN,GTM,10739.0
2020,lpg_butane,CHN,HKG,158715456.784
2020,lpg_butane,CHN,IND,25960.968
2020,lpg_butane,CHN,IRL,2321.826
2020,lpg_butane,CHN,JPN,244880.53900000002
2020,lpg_butane,CHN,KIR,185625.017
2020,lpg_butane,CHN,LTU,13862.0
2020,lpg_butane,CHN,LUX,3715.666
2020,lpg_butane,CHN,MAC,55034.876000000004
2020,lpg_butane,CHN,MDA,28.0
2020,lpg_butane,CHN,MKD,54.79
2020,lpg_butane,CHN,MNE,281.905
2020,lpg_butane,CHN,MUS,1156.455
