refYear,layer,importer,world_total_imports_usd
2025,lpg_propane,NGA,272605.944
2025,lpg_propane,NLD,1393190662.192
2025,lpg_propane,NZL,59060177.702
2025,lpg_propane,PAK,193858.658
2025,lpg_propane,PAN,46591172.0
2025,lpg_propane,PER,70777994.787
2025,lpg_propane,PHL,220731126.0
2025,lpg_propane,POL,931877612.0
2025,lpg_propane,PRT,175027913.971
2025,lpg_propane,PRY,17441532.63
2025,lpg_propane,ROU,150109910.93
2025,lpg_propane,SAU,209678.12900000002
2025,lpg_propane,SGP,107961.91900000001
2025,lpg_propane,SLV,320075090.67
2025,lpg_propane,SRB,15820239.0
2025,lpg_propane,SVK,41062705.14
2025,lpg_propane,SVN,15748047.785
2025,lpg_propane,SWE,523318499.808
2025,lpg_propane,THA,23051954.248
2025,lpg_propane,TUR,131983134.0
2025,lpg_propane,UKR,109195455.87
2025,lpg_propane,USA,1870716740.0
2025,lpg_propane,UZB,26327857.0
2025,lpg_propane,ZAF,200980898.474
2025,lpg_propane,ZWE,185.685
2025,urea,ARG,698138489.65
2025,urea,ARM,1375265.59
2025,urea,AUS,1620962636.796
2025,urea,AZE,3035087.88
2025,urea,BEL,187843308.492
2025,urea,BGR,74800694.138
2025,urea,BIH,13257987.052
2025,urea,BLZ,3864655.545
2025,urea,BOL,739716.0
2025,urea,BRA,3272403921.0
2025,urea,BRB,50647.5
2025,urea,BTN,86827.978
2025,urea,CAN,558885957.1570001
2025,urea,CHE,43106660.562
2025,urea,CHL,231535893.73
2025,urea,COL,145853151.23
2025,urea,CZE,187244636.0
2025,urea,DEU,359704396.455
2025,urea,DNK,37247985.779
2025,urea,EGY,267483.025
2025,urea,ESP,504427944.635
2025,urea,EST,12735742.530000001
2025,urea,FIN,36748375.295
2025,urea,FJI,794024.784
2025,urea,FRO,270294.103
2025,urea,GBR,443054233.099
2025,urea,GEO,3442878.449
2025,urea,GRC,103773760.59200001
2025,urea,GRD,8.97
2025,urea,GTM,70667145.0
2025,urea,GUY,12550347.686
2025,urea,HKG,4676850.943
2025,urea,HRV,26692903.0
2025,urea,HUN,95180096.928
2025,urea,IDN,589658.004
2025,urea,IND,3464925572.977
2025,urea,IRL,155887636.609
2025,urea,ISL,2465082.743
2025,urea,ISR,54669000.0
2025,urea,ITA,508498798.025
2025,urea,JPN,167689546.409
2025,urea,KGZ,11343662.0
2025,urea,LTU,59003550.0
2025,urea,LUX,6551298.336
2025,urea,LVA,13167266.595
2025,urea,MAC,156332.068
2025,urea,MAR,1549582.0999999999
2025,urea,MDA,20326148.0
2025,urea,MEX,478442223.0
2025,urea,MNE,149.094
2025,urea,MUS,1538722.108
2025,urea,MYS,104656923.443
2025,urea,NAM,13270.892
2025,urea,NGA,14.729
2025,urea,NLD,105284596.168
2025,urea,NZL,233041708.032
2025,urea,PAK,216712.525
2025,urea,PAN,12011121.0
2025,urea,PER,43507040.064
2025,urea,PHL,274643011.0
2025,urea,POL,571793636.0
2025,urea,PRT,92619923.334
2025,urea,PRY,42151299.42
2025,urea,ROU,466796770.8
2025,urea,SAU,3727185.774
2025,urea,SGP,4168925.545
2025,urea,SLV,9874890.16
2025,urea,SRB,95332283.0
2025,urea,SVK,77513357.252
2025,urea,SVN,35636551.227
2025,urea,SWE,63440502.783
2025,urea,TGO,4403620.605
2025,urea,THA,161597665.121
2025,urea,TUR,1028810098.0
2025,urea,UKR,199124352.63
2025,urea,USA,2154516317.0
2025,urea,UZB,87980.0
2025,urea,ZAF,390910051.361
2025,urea,ZWE,1690571.556
2025,wheat,ARG,108540.94
2025,wheat,ARM,74428190.98
2025,wheat,ATG,67.537
2025,wheat,AUS,108448.262
2025,wheat,AZE,275445387.62
2025,wheat,BEL,913004504.372
2025,wheat,BGR,14096823.319
2025,wheat,BIH,80054906.227
2025,wheat,BLZ,6902135.260000001
2025,wheat,BOL,13451311.0
2025,wheat,BRA,1755380594.0
2025,wheat,BRB,5351602.0
2025,wheat,BTN,580473.775
2025,wheat,CAN,28651179.452999998
2025,wheat,CHE,171386543.247
2025,wheat,CHL,314798068.968
2025,wheat,COL,310243565.79
2025,wheat,CZE,18401296.0
2025,wheat,DEU,1017858836.9549999
2025,wheat,DNK,91624496.217
2025,wheat,EGY,3734157101.6289997
2025,wheat,ESP,1633235419.936
2025,wheat,EST,1550788.98
2025,wheat,FIN,4298012.607
2025,wheat,FJI,50471427.206
2025,wheat,FRO,5186405.824
2025,wheat,GBR,791555413.298
2025,wheat,GEO,115068379.21700001
2025,wheat,GRC,298844755.798
2025,wheat,GRD,2639357.671
2025,wheat,GTM,224481281.0
2025,wheat,GUY,21944368.372
2025,wheat,HKG,2171325.278
2025,wheat,HRV,32142348.0
2025,wheat,HUN,30205751.381
2025,wheat,IDN,3281095506.077
2025,wheat,IND,32937243.406
2025,wheat,IRL,115160750.33
2025,wheat,ISL,8295525.0940000005
2025,wheat,ISR,502778000.0
2025,wheat,ITA,2847966557.22
2025,wheat,JPN,1606916610.564
2025,wheat,KGZ,70707777.0
2025,wheat,LTU,28944700.0
2025,wheat,LUX,53644125.052
2025,wheat,LVA,121190868.447
2025,wheat,MAR,356126000.403
2025,wheat,MDA,929416.0
2025,wheat,MEX,1181483805.0
2025,wheat,MNE,279470.973
2025,wheat,MUS,55874862.696
2025,wheat,MYS,553536872.431
2025,wheat,NAM,9008554.883
2025,wheat,NGA,571553554.396
2025,wheat,NLD,981382305.378
2025,wheat,NOR,120300636.252
2025,wheat,NZL,169208114.763
2025,wheat,PAK,47.991
2025,wheat,PAN,58108670.0
2025,wheat,PER,199990552.405
2025,wheat,PHL,1678787355.0
2025,wheat,POL,70800782.0
2025,wheat,PRT,380125261.35
2025,wheat,PRY,146597.56900000002
2025,wheat,ROU,181221799.59
2025,wheat,SAU,419760746.306
2025,wheat,SGP,41084636.355000004
2025,wheat,SLV,109560000.85
2025,wheat,SRB,1769462.0
2025,wheat,SVK,11106043.896
2025,wheat,SVN,47128455.098
2025,wheat,SWE,25732508.051
2025,wheat,TGO,24105535.86
2025,wheat,THA,182340032.16899997
2025,wheat,TUR,1159597722.0
2025,wheat,UKR,1419081.32
2025,wheat,USA,707058026.0
2025,wheat,UZB,293056395.0
2025,wheat,ZAF,580020566.651
2025,wheat,ZWE,5389377.508
2026,ammonia,AUS,8174740.931
2026,ammonia,AZE,5521.8099999999995
2026,ammonia,BIH,195204.88
2026,ammonia,BRA,48872377.0
2026,ammonia,CAN,292120.026
2026,ammonia,CHL,47448813.13
2026,ammonia,DEU,27379049.157
2026,ammonia,DNK,2613697.6100000003
2026,ammonia,ESP,18014832.254
2026,ammonia,EST,47215.78
2026,ammonia,FIN,57701.657
2026,ammonia,FRO,66033.947
2026,ammonia,GTM,357616.0
2026,ammonia,HRV,63310.0
2026,ammonia,IDN,31736.891
2026,ammonia,IRL,1313284.762
2026,ammonia,ISR,10476000.0
2026,ammonia,ITA,17670941.861
2026,ammonia,KGZ,56.0
2026,ammonia,LTU,15534440.0
2026,ammonia,LUX,26873.088
2026,ammonia,LVA,8039.519
2026,ammonia,MYS,1076322.699
2026,ammonia,NLD,804400.321
2026,ammonia,NOR,42592232.019
2026,ammonia,NZL,50420.365
2026,ammonia,PHL,176873.0
2026,ammonia,POL,7022409.0
2026,ammonia,PRY,156088.24
2026,ammonia,ROU,107534.13
2026,ammonia,SLV,9546.61
2026,ammonia,SVK,2301793.347
2026,ammonia,USA,260156823.0
2026,lpg_butane,AUS,1048141.769
2026,lpg_butane,BIH,309682.871
2026,lpg_butane,BLZ,400462.385
2026,lpg_butane,BRA,32806209.0
2026,lpg_butane,CAN,14029980.148
2026,lpg_butane,CHL,11329548.957
2026,lpg_butane,DEU,21284831.233
2026,lpg_butane,DNK,564111.431
2026,lpg_butane,ESP,754915.643
2026,lpg_butane,EST,734846.85
2026,lpg_butane,FIN,13590840.672
2026,lpg_butane,FRO,2886.8979999999997
2026,lpg_butane,GTM,426782.0
2026,lpg_butane,HRV,59199.0
2026,lpg_butane,IDN,165847279.41
2026,lpg_butane,IRL,686108.415
2026,lpg_butane,ISR,4008000.0
2026,lpg_butane,ITA,1783483.231
2026,lpg_butane,KGZ,18901.0
2026,lpg_butane,LTU,255242.0
2026,lpg_butane,LUX,66785.762
2026,lpg_butane,LVA,44975.059
2026,lpg_butane,MYS,60200317.341000006
2026,lpg_butane,NLD,35772261.524
2026,lpg_butane,NZL,409694.989
2026,lpg_butane,PHL,17443217.0
2026,lpg_butane,POL,17647857.0
2026,lpg_butane,PRY,5295215.16
2026,lpg_butane,ROU,748709.14
2026,lpg_butane,SLV,74509.82
2026,lpg_butane,SVK,738864.565
2026,lpg_butane,USA,112474536.0
2026,lpg_propane,AUS,26878962.559
2026,lpg_propane,AZE,2396.72
2026,lpg_propane,BIH,280407.177
2026,lpg_propane,BLZ,885046.355
2026,lpg_propane,BRA,62228685.0
2026,lpg_propane,CAN,9523706.890999999
2026,lpg_propane,CHL,54122193.586
2026,lpg_propane,DEU,142184494.54799998
2026,lpg_propane,DNK,1314339.299
2026,lpg_propane,ESP,37662828.627
2026,lpg_propane,EST,1489851.9
2026,lpg_propane,FIN,60593.958
2026,lpg_propane,FRO,66724.31599999999
2026,lpg_propane,GTM,31870392.0
2026,lpg_propane,HRV,2340232.0
2026,lpg_propane,IDN,166286156.675
2026,lpg_propane,IRL,16196476.304000001
2026,lpg_propane,ISR,4856000.0
2026,lpg_propane,ITA,130003304.152
2026,lpg_propane,KGZ,2993220.0
2026,lpg_propane,LTU,2485824.0
2026,lpg_propane,LUX,728290.279
2026,lpg_propane,LVA,16595945.809
2026,lpg_propane,MYS,39909398.046000004
2026,lpg_propane,NLD,78360117.306
2026,lpg_propane,NZL,9992258.448
2026,lpg_propane,PHL,15086423.0
2026,lpg_propane,POL,175386617.0
2026,lpg_propane,PRY,4849327.53
2026,lpg_propane,ROU,20721458.36
2026,lpg_propane,SLV,53111675.489999995
2026,lpg_propane,SVK,5077825.595
2026,lpg_propane,USA,423257738.0
2026,urea,AUS,47224935.818
2026,urea,AZE,2045404.08
2026,urea,BIH,1222873.044
2026,urea,BLZ,1536421.955
2026,urea,BRA,535956452.0
2026,urea,CAN,78944461.056
2026,urea,CHL,18915957.64
2026,urea,DEU,33637314.802
2026,urea,DNK,5539624.166999999
2026,urea,ESP,21236972.705
2026,urea,EST,1647989.56
2026,urea,FIN,2504327.253
2026,urea,FRO,132482.562
2026,urea,GTM,4272822.0
2026,urea,HRV,602611.0
2026,urea,IDN,2363974.16
2026,urea,IRL,17873845.077
2026,urea,ISR,11307000.0
2026,urea,ITA,33100761.807
2026,urea,KGZ,51315.0
2026,urea,LTU,7986860.0
2026,urea,LUX,378137.395
2026,urea,LVA,521336.233
2026,urea,MYS,6215447.809
2026,urea,NLD,9909339.526
2026,urea,NZL,28855744.993
2026,urea,PHL,26404290.0
2026,urea,POL,39471164.0
2026,urea,PRY,6001702.9399999995
2026,urea,ROU,8562576.02
2026,urea,SLV,185255.53999999998
2026,urea,SVK,9281352.01
2026,urea,USA,518440015.0
2026,wheat,AUS,6981.955
2026,wheat,AZE,57895761.33
2026,wheat,BIH,3486925.541
2026,wheat,BLZ,2311195.24
2026,wheat,BRA,299328997.0
2026,wheat,CAN,5417344.744000001
2026,wheat,CHL,63006510.988
2026,wheat,DEU,153154873.763
2026,wheat,DNK,9114868.746
2026,wheat,ESP,107384377.466
2026,wheat,EST,7167.37
2026,wheat,FIN,1363.983
2026,wheat,FRO,827850.637
2026,wheat,GTM,16373612.0
2026,wheat,HRV,1796285.0
2026,wheat,IDN,347139583.64
2026,wheat,IRL,14131742.241
2026,wheat,ISR,79458000.0
2026,wheat,ITA,169153945.607
2026,wheat,KGZ,6916431.0
2026,wheat,LTU,1485550.0
2026,wheat,LUX,4086681.634
2026,wheat,LVA,8581910.317
2026,wheat,MYS,107236520.80700001
2026,wheat,NLD,78494069.383
2026,wheat,NOR,14095210.866
2026,wheat,NZL,14657467.401
2026,wheat,PHL,231182560.0
2026,wheat,POL,9189892.0
2026,wheat,PRY,2006.1
2026,wheat,ROU,17360938.15
2026,wheat,SLV,12060834.9
2026,wheat,SVK,257243.486
2026,wheat,USA,117201723.0
